,,"Fe 62 : Iron Ore Fines, CNF Rizhao, China : Fines, Fe 62% (Australia Origin)"," Coking Coal, FOB Hay Point, Australia : HCC 64 Mid Vol",HRC-FOB-Rizhao-China-fob-USD 2.5 mm,"Platts North European HRC, EXW Ruhr $/t",HRC-FOB-Black-Sea-Russia-2.5 MM,Raw Material Cost factor I/O*1.6 + Coking coal *0.65,weighted average Price of imported hrc,CRC Mumbai,Infrastructure & Construction Goods,CPI Inflation,Automobile (Passanger Vehicle Sales),India weekly HRC Imports t,India weekly Exports HRC t,Hrc Production in t,Hms 80 20 Mumbai,Hrc landed Price Mumbai,Indian GDP in inr,usd to inr,India News-Based Policy Uncertainty Index
22/05/2017,21,3970.036862,10086.21378,27712.91965,37773.8715,28679.64941,11934.04963,31976.1776392378,46000,130.8,131.4,29536.8,36086.25,83979.21,684250,21116.66667,39500,2097560,64.44865036,39.26336406
29/05/2017,22,3844.608331,9482.507126,28383.01453,37399.13712,28060.48027,11934.04963,32650.6474816386,46000,130.8,131.4,29536.8,36086.25,83979.21,684250,21116.66667,39000,2097560,64.5068512,39.26336406
05/06/2017,23,3622.795343,9048.937702,28338.31024,36538.25793,28016.28399,10746.22738,33902.8614035459,45000,130.2,132,42195.5,46218.25,57697.2875,633000,21200,39000,2621950,64.40525055,59.06988863
12/06/2017,24,3540.73494,8851.837349,28003.99452,36284.93664,27682.10953,10746.22738,35504.7767661736,45000,130.2,132,42195.5,46218.25,57697.2875,633000,21158.33333,38500,2621950,64.3769989,59.06988863
19/06/2017,25,3530.476161,8858.402777,28346.88889,35826.08667,28024.76515,10746.22738,35850.1586290858,44500,130.2,132,42195.5,46218.25,57697.2875,633000,20591.66667,38500,2621950,64.42474747,59.06988863
26/06/2017,26,3663.415393,8502.284053,29023.53745,35286.68977,28378.56995,10746.22738,36375.8385213193,44500,130.2,132,42195.5,46218.25,57697.2875,633000,20091.66667,38500,2621950,64.49674988,59.06988863
03/07/2017,27,4057.422993,8529.95654,29396.93411,36065.1925,28750.84764,11055.649,36421.011486417,39000,124.6,134.2,37976,88280,120956.4275,657000,20080,38500,2131466.6,64.60864639,62.02988127
10/07/2017,28,4070.656906,8824.60265,30368.39279,36236.6001,30045.32478,11055.649,36870.5855877953,39000,124.6,134.2,37976,88280,120956.4275,657000,20000,35500,2131466.6,64.61360168,62.02988127
17/07/2017,29,4220.812366,9086.649792,30883.99292,36228.08184,30240.5764,11055.649,37757.8386900741,39000,124.6,134.2,37976,88280,120956.4275,657000,19791.66667,35500,2131466.6,64.34165192,62.02988127
24/07/2017,30,4406.297086,9482.557471,31565.57854,36830.84588,30277.18758,11055.649,37639.5380159472,39800,124.6,134.2,37976,88280,120956.4275,657000,19583.33333,35500,2131466.6,64.41954803,62.02988127
31/07/2017,31,4513.660669,9780.66605,32377.82156,37508.90292,32057.24907,11055.649,36632.9643345425,42000,124.6,134.2,37976,88280,120956.4275,657000,20400,36000,2131466.6,64.11449814,62.02988127
07/08/2017,32,4663.483252,10060.70909,32787.62969,38204.9101,32469.30319,12139.303,35991.9416042373,42500,128.3,135.4,47470,80888,94348.72,678500,20540,37500,2664333.25,63.66530037,37.68947182
14/08/2017,33,4833.573628,10611.10444,34296.57681,38740.13361,33334.99054,12139.303,37014.9912053907,43000,128.3,135.4,47470,80888,94348.72,678500,20916.66667,37500,2664333.25,64.10575104,37.68947182
21/08/2017,34,4902.173544,10954.59565,35244.38496,38955.81093,34923.98146,12139.303,36768.4024904792,43000,128.3,135.4,47470,80888,94348.72,678500,21360,38500,2664333.25,64.08069992,37.68947182
28/08/2017,35,4991.74649,11020.24033,35838.17993,39065.69602,35518.19618,12139.303,35986.1368411042,43000,128.3,135.4,47470,80888,94348.72,678500,21266.66667,38500,2664333.25,63.99674988,37.68947182
04/09/2017,36,4980.503176,11268.54848,36169.46394,40282.79622,35849.38019,12640.00913,35061.0251897143,44500,125.3,135.2,36921,59777,98796.1875,655000,21380,38500,2664333.25,64.01675034,78.03064264
11/09/2017,37,4840.171086,11409.20275,36397.0649,41152.94804,36077.7924,12640.00913,35134.1028367942,43500,125.3,135.2,36921,59777,98796.1875,655000,21583.33333,40000,2664333.25,63.85449982,78.03064264
18/09/2017,38,4756.988086,11467.73914,37825.10742,41421.18526,38145.65918,12640.00913,35274.8779015034,43000,125.3,135.2,36921,59777,98796.1875,655000,21240,39500,2664333.25,64.11035156,78.03064264
25/09/2017,39,4305.342828,11606.27058,37606.91025,41975.66935,37931.10775,12640.00913,36207.5591938838,42500,125.3,135.2,36921,59777,98796.1875,655000,20933.33333,38750,2664333.25,64.83950043,78.03064264
02/10/2017,40,4146.353016,10726.6479,36566.26282,41599.4783,37545.71629,11596.1185,36490.6041777933,42500,132,136.1,37976,35225.75,70027.3,701500,20300,38000,2189993.4,65.29689789,83.39475701
09/10/2017,41,4071.296373,10026.18047,36625.31677,41608.97595,37606.35204,11596.1185,37196.618012585,42500,132,136.1,37976,35225.75,70027.3,701500,19900,38000,2189993.4,65.40235138,83.39475701
16/10/2017,42,3893.826269,9897.886458,35574.82471,41507.54121,36221.63971,11596.1185,37426.5942344715,42500,132,136.1,37976,35225.75,70027.3,701500,19966.66667,38000,2189993.4,64.68149948,83.39475701
23/10/2017,43,4034.250107,9909.940182,37089.07356,41499.28975,36113.04531,11596.1185,37650.5529706428,43000,132,136.1,37976,35225.75,70027.3,701500,20200,38000,2189993.4,65.06855011,83.39475701
30/10/2017,44,3983.226627,9841.295099,36588.59637,41028.66147,35874.989,11596.1185,37795.0563038211,43500,132,136.1,37976,35225.75,70027.3,701500,20641.66667,38500,2189993.4,64.87339783,83.39475701
06/11/2017,45,3907.48121,9833.396423,35257.90165,40628.10058,35257.90165,12043.856,37690.188637278,44000,129.3,137.6,47470,47291.75,146810.1925,690250,20891.66667,39000,2737491.75,64.69339752,62.91198159
13/11/2017,46,4066.002795,9901.107769,35707.84506,40881.31234,35186.56265,12043.856,39262.0401020495,44000,129.3,137.6,47470,47291.75,146810.1925,690250,20683.33333,39000,2737491.75,65.16030121,62.91198159
20/11/2017,47,4063.052924,9930.464813,36022.27432,41089.92682,34075.12436,12043.856,39758.0935917854,43000,129.3,137.6,47470,47291.75,146810.1925,690250,21141.66667,39000,2737491.75,64.90499878,62.91198159
27/11/2017,48,4272.878879,9957.679593,35822.47398,40989.172,34208.84903,12043.856,39536.5722785127,43000,129.3,137.6,47470,47291.75,146810.1925,690250,21250,38500,2737491.75,64.54499817,62.91198159
04/12/2017,49,4476.924786,10342.40586,36125.0415,40916.12513,34189.77142,13893.0945,40144.4234961354,43500,134,137.2,36921,37992.5,100232.94,728250,22166.66667,38500,2737491.75,64.50900269,81.98847404
11/12/2017,50,4448.636971,10944.29168,36749.60976,40673.95487,34493.05477,13893.0945,40122.0184916215,44000,134,137.2,36921,37992.5,100232.94,728250,22066.66667,39500,2737491.75,64.47299957,81.98847404
18/12/2017,51,4600.391411,11241.48634,36841.57467,40400.27856,34599.04404,13893.0945,39872.6625689199,44000,134,137.2,36921,37992.5,100232.94,728250,22466.66667,39600,2737491.75,64.07230377,81.98847404
25/12/2017,52,4736.576996,11422.19206,37124.5224,40638.71049,35204.28848,13893.0945,40794.127691632,46250,134,137.2,36921,37992.5,100232.94,728250,22966.66667,40000,2737491.75,64.00779724,81.98847404
01/01/2018,1,4708.259091,11628.60195,37027.66472,40792.56744,35112.44068,14056.2075,41299.8108519892,46500,138.3,136.9,38997,41320,59216.8875,734000,23300,41750,2344040,63.84080124,39.42573952
08/01/2018,2,4833.445953,11723.00375,36377.37465,40688.6313,34953.91216,14056.2075,40916.8685135503,46500,138.3,136.9,38997,41320,59216.8875,734000,23483.33333,42500,2344040,63.26499939,39.42573952
15/01/2018,3,4959.903076,11773.41096,36563.38806,41704.26401,35291.61804,14056.2075,41115.5706249172,46500,138.3,136.9,38997,41320,59216.8875,734000,23633.33333,42500,2344040,63.58850098,39.42573952
22/01/2018,4,4851.239594,11824.89651,36384.29695,42846.40086,37022.61795,14056.2075,41257.2390090047,46500,138.3,136.9,38997,41320,59216.8875,734000,23733.33333,42800,2344040,63.83209991,39.42573952
29/01/2018,5,4783.642477,11570.79902,36870.59982,43368.7271,37188.44982,14056.2075,39479.4864674937,46500,138.3,136.9,38997,41320,59216.8875,734000,24180,43500,2344040,63.56999969,39.42573952
05/02/2018,6,4745.804977,11506.97376,36876.18732,44337.10966,38158.83732,14692.05,39549.0227672685,47600,138.5,136.4,48746.25,40695.25,67324.7575,644500,24716.66667,43500,2930050,64.13249969,79.90937938
12/02/2018,7,4905.743604,11821.30101,37563.61267,44384.00636,36600.44312,14692.05,38734.2332165176,48000,138.5,136.4,48746.25,40695.25,67324.7575,644500,24566.66667,44000,2930050,64.21130371,79.90937938
19/02/2018,8,5000.179615,12162.99098,37662.29839,45552.71086,36696.59843,14692.05,39469.925401291,48000,138.5,136.4,48746.25,40695.25,67324.7575,644500,24900,44000,2930050,64.37999725,79.90937938
26/02/2018,9,5097.324585,12460.36717,37905.95318,45459.28132,37905.95318,14692.05,40173.8693767926,48000,138.5,136.4,48746.25,40695.25,67324.7575,644500,25533.33333,44500,2930050,64.79650116,79.90937938
05/03/2018,10,5117.155865,12704.88762,39112.01935,45572.80345,38786.08585,14713.34275,40449.523202309,49500,147.9,136.5,48746.25,51851.5,69808.2,766500,25600,44500,2930050,65.18669891,42.03543167
12/03/2018,11,4742.437492,13044.95135,39953.41175,45787.6493,39628.58727,14713.34275,40311.8912132229,49500,147.9,136.5,48746.25,51851.5,69808.2,766500,25566.66667,45500,2930050,64.96489716,42.03543167
19/03/2018,12,4541.53717,12850.33798,39364.32648,45945.39121,40014.9765,14713.34275,40315.1619509107,49500,147.9,136.5,48746.25,51851.5,69808.2,766500,25400,45500,2930050,65.06500244,42.03543167
26/03/2018,13,4289.851456,12798.05684,38673.66085,45905.18045,39973.61584,14713.34275,40332.2765776436,49000,147.9,136.5,48746.25,51851.5,69808.2,766500,24950,45000,2930050,64.99774933,42.03543167
02/04/2018,14,4218.917432,11862.44994,37761.91528,46008.49907,40040.65155,13821.40125,40538.1266066208,49500,135.9,137.1,34664,62052,70136.685,717000,25116.66667,44000,2254866.6,65.10675049,34.92319848
09/04/2018,15,4154.400146,11642.05729,37973.81384,45664.51729,39596.6264,13821.40125,40123.9089522941,50000,135.9,137.1,34664,62052,70136.685,717000,25633.33333,44500,2254866.6,64.91250229,34.92319848
16/04/2018,16,4226.291675,11791.87554,37827.91931,46228.45666,38806.22757,13821.40125,40186.7724873619,50000,135.9,137.1,34664,62052,70136.685,717000,26016.66667,45000,2254866.6,65.22055054,34.92319848
23/04/2018,17,4408.833417,11766.81892,38527.64337,46725.55798,39388.22647,13821.40125,40779.7488481542,50500,135.9,137.1,34664,62052,70136.685,717000,26050,45000,2254866.6,66.19869995,34.92319848
30/04/2018,18,4429.58153,11090.60639,39633.0979,46316.63702,39633.0979,13821.40125,40464.2014908549,51250,135.9,137.1,34664,62052,70136.685,717000,26166.66667,45500,2254866.6,66.61024857,34.92319848
07/05/2018,19,4442.981529,11164.24381,40087.05139,45496.13086,39218.49861,13851.2425,40204.8659398931,52000,140.8,137.8,37913.75,46957.5,37970.3125,641000,26833.33333,46000,2818583.25,66.81175232,37.55676024
14/05/2018,20,4527.01886,11435.43827,40082.97949,45729.75916,39409.31597,13851.2425,40698.9985371075,52000,140.8,137.8,37913.75,46957.5,37970.3125,641000,27041.66667,46500,2818583.25,67.36635208,37.55676024
21/05/2018,21,4540.997206,11539.43527,40447.50505,45554.2201,38068.24005,13851.2425,40861.972316915,51500,140.8,137.8,37913.75,46957.5,37970.3125,641000,27666.66667,46000,2818583.25,67.97900009,37.55676024
28/05/2018,22,4361.319409,11594.0665,39753.02008,44821.36083,37721.34955,13851.2425,40933.3491627541,51500,140.8,137.8,37913.75,46957.5,37970.3125,641000,27483.33333,45500,2818583.25,67.72235107,37.55676024
04/06/2018,23,4352.172565,11490.90731,39839.1181,43907.93075,36826.07555,14604.685,40743.7357089755,51500,142.4,138.5,43330,61871.25,43749.93,700500,27516.66667,45500,2818583.25,66.95650101,47.16574493
11/06/2018,24,4496.515727,11960.32674,40171.57444,44594.90363,36795.81188,14604.685,41047.9075806592,51500,142.4,138.5,43330,61871.25,43749.93,700500,26950,46000,2818583.25,67.51525116,47.16574493
18/06/2018,25,4593.4764,12324.12705,40830.90134,44693.5046,37088.06871,14604.685,42874.9593595328,51000,142.4,138.5,43330,61871.25,43749.93,700500,25900,46000,2818583.25,68.05150223,47.16574493
25/06/2018,26,4410.750275,12702.96079,40714.61792,44337.40462,37796.73697,14604.685,42921.0908641562,50500,142.4,138.5,43330,61871.25,43749.93,700500,25816.66667,46000,2818583.25,67.85769653,47.16574493
02/07/2018,27,4462.467236,12559.24445,40860.32117,44628.64204,39012.36694,14176.89625,42837.1200287028,50500,136.1,139.8,38997,67520,69628.43,989500,25225,45500,2269093.4,68.44274902,63.24723026
09/07/2018,28,4401.615967,12699.34982,40714.94769,45109.54858,38995.56646,14176.89625,42796.7160459245,50000,136.1,139.8,38997,67520,69628.43,989500,24816.66667,45500,2269093.4,68.77524948,63.24723026
16/07/2018,29,4366.22788,12393.23819,39518.64293,44866.19336,38833.74443,14176.89625,42781.7852974092,50000,136.1,139.8,38997,67520,69628.43,989500,24400,45000,2269093.4,68.48984909,63.24723026
23/07/2018,30,4467.654781,11547.16928,40208.89303,45188.19739,38971.69632,14176.89625,42733.5410065941,50000,136.1,139.8,38997,67520,69628.43,989500,24500,45000,2269093.4,68.73315048,63.24723026
30/07/2018,31,4569.109483,10963.11855,39585.22781,45254.90061,38556.14909,14176.89625,42884.4517032461,50000,136.1,139.8,38997,67520,69628.43,989500,24750,45000,2269093.4,68.6052475,63.24723026
06/08/2018,32,4631.968793,10356.83555,39536.18333,44932.01586,38508.37961,14164.375,44365.9510068665,50000,138.6,140.4,48746.25,48196.25,96757.785,757250,25183.33333,45000,2836366.75,68.52024841,77.71507109
13/08/2018,33,4787.48968,10896.02298,40010.72067,45061.18012,39320.88066,14164.375,44352.5088526542,50000,138.6,140.4,48746.25,48196.25,96757.785,757250,25325,45500,2836366.75,68.98400116,77.71507109
20/08/2018,34,4755.852203,11106.31367,39795.2927,44990.08209,39865.2317,14164.375,44377.3320561505,50000,138.6,140.4,48746.25,48196.25,96757.785,757250,25120,45500,2836366.75,69.93900299,77.71507109
27/08/2018,35,4666.915094,11003.57975,41219.75906,45709.91824,39473.1591,14164.375,44125.016852148,50500,138.6,140.4,48746.25,48196.25,96757.785,757250,25591.66667,45500,2836366.75,69.86399841,77.71507109
03/09/2018,36,4699.968427,11164.19993,41319.96412,47131.5979,38693.09355,15893.8485,43598.28084736,51000,137.2,140.2,37913.75,42573,76616.7575,784500,25850,45500,2836366.75,70.99650192,63.50945886
10/09/2018,37,4863.076344,12062.37097,41508.80252,47655.70225,38631.24256,15893.8485,43651.20584736,51500,137.2,140.2,37913.75,42573,76616.7575,784500,26525,46000,2836366.75,71.93899918,63.50945886
17/09/2018,38,4894.912079,12702.4768,41534.76867,47789.02663,38655.40862,15893.8485,43623.6006715333,51500,137.2,140.2,37913.75,42573,76616.7575,784500,27150,46500,2836366.75,71.98400116,63.50945886
24/09/2018,39,5038.147302,13060.65976,41388.65095,48267.54586,38427.15935,15893.8485,43659.4054077932,53000,137.2,140.2,37913.75,42573,76616.7575,784500,27750,46500,2836366.75,72.23150253,63.50945886
01/10/2018,40,5002.689777,12919.99012,41109.05947,48118.91249,38788.97146,16797.1475,43430.7443491867,53500,143.9,140.7,38997,44024.25,62614.6975,782000,27600,47250,2326506.6,72.5027504,63.91605559
08/10/2018,41,5089.647034,13450.68314,41823.62128,48004.37061,39315.67926,16797.1475,44050.1559937551,53500,143.9,140.7,38997,44024.25,62614.6975,782000,26220,47500,2326506.6,73.76300049,63.91605559
15/10/2018,42,5169.492876,13399.93453,41606.31731,47818.83638,38071.62133,16797.1475,44070.8027028799,53500,143.9,140.7,38997,44024.25,62614.6975,782000,25750,47500,2326506.6,73.63949966,63.91605559
22/10/2018,43,5300.671031,13633.44336,41113.23792,47426.32243,37956.32858,16797.1475,43749.6510553387,52500,143.9,140.7,38997,44024.25,62614.6975,782000,25500,47500,2326506.6,73.41649628,63.91605559
29/10/2018,44,5572.125,14012.94375,40218.75,46404.68625,38025,16797.1475,43243.2631721457,52500,143.9,140.7,38997,44024.25,62614.6975,782000,25533.33333,46500,2326506.6,73.125,63.91605559
05/11/2018,45,5526.198907,14139.92451,39149.98434,45877.51182,36598.30939,16469.948,39620.3862491714,52500,135.5,140.8,48746.25,53093.25,51005.94,768750,25483.33333,46500,2908133.25,72.90499878,68.80318639
12/11/2018,46,5543.955093,14127.12086,38481.57065,45545.37023,36235.00061,16469.948,38910.0852305831,52500,135.5,140.8,48746.25,53093.25,51005.94,768750,25700,46500,2908133.25,72.47000122,68.80318639
19/11/2018,47,5426.190115,14020.05006,36031.05077,44862.9647,35385.07575,16469.948,38898.2464305831,52000,135.5,140.8,48746.25,53093.25,51005.94,768750,26250,46500,2908133.25,71.77500153,68.80318639
26/11/2018,48,5088.239868,13702.91335,35476.33908,44098.2202,34274.94911,16469.948,38459.4101783072,50500,135.5,140.8,48746.25,53093.25,51005.94,768750,26316.66667,46000,2908133.25,70.66999817,68.80318639
03/12/2018,49,4576.25614,13235.79681,33833.60104,42944.95492,33136.00101,15222.962,37679.3804243821,50000,146.1,140.1,30331,42074.25,43805.9425,768000,25616.66667,45000,2326506.6,69.76000214,66.13168383
10/12/2018,50,4781.454857,13284.59435,33184.72401,43404.61989,33184.72401,15222.962,37655.0150690593,50000,146.1,140.1,30331,42074.25,43805.9425,768000,26100,44000,2326506.6,71.36499786,66.13168383
17/12/2018,51,4933.026251,13329.41805,34372.98175,42902.65874,33438.1517,15222.962,37658.6126940157,49000,146.1,140.1,30331,42074.25,43805.9425,768000,25883.33333,43500,2326506.6,71.91000366,66.13168383
24/12/2018,52,4993.967957,13039.02659,34193.2497,41515.51494,32264.39972,15222.962,37657.7380058831,48500,146.1,140.1,30331,42074.25,43805.9425,768000,25383.33333,43000,2326506.6,70.13999939,66.13168383
31/12/2018,1,5051.900669,12887.88107,33702.64529,41708.422,32164.35028,15222.962,37620.5531374712,48500,146.1,140.1,30331,42074.25,43805.9425,768000,25440,43000,2326506.6,69.92250061,66.13168383
07/01/2019,2,5089.230112,12660.50278,33372.00073,41404.46054,31286.25069,14457.05375,38298.7098636607,48000,147.2,139.6,49438,45975.25,92434.06,800750,25283.33333,42500,3097675,69.52500153,64.73835058
14/01/2019,3,5277.750206,12429.98136,33636.86131,42186.39443,31666.50124,14457.05375,35870.74007456,46500,147.2,139.6,49438,45975.25,92434.06,800750,25100,42000,3097675,70.37000275,64.73835058
21/01/2019,4,5370.742253,12516.00196,34546.55163,42067.15998,32053.50151,14457.05375,35583.0849961275,45500,147.2,139.6,49438,45975.25,92434.06,800750,24933.33333,41000,3097675,71.23000336,64.73835058
28/01/2019,5,5379.904884,12664.60129,34777.74925,41377.99826,32293.62431,14457.05375,35564.0089588475,45500,147.2,139.6,49438,45975.25,92434.06,800750,25080,40300,3097675,70.97499847,64.73835058
04/02/2019,6,6059.104016,12793.42658,35440.04236,41288.50677,32510.52273,14811.83625,35522.6175998489,46000,141.1,139.9,49438,45545,125482.16,739000,25150,40000,3097675,71.4516983,50.11977554
11/02/2019,7,6545.80014,12604.22277,35361.55076,40879.51798,33440.50072,14811.83625,36687.0054960723,47000,141.1,139.9,49438,45545,125482.16,739000,25533.33333,40500,3097675,71.15000153,50.11977554
18/02/2019,8,6233.367973,12662.86595,36729.79984,40578.22703,36016.59985,14811.83625,36760.4772757786,47000,141.1,139.9,49438,45545,125482.16,739000,25783.33333,41500,3097675,71.31999969,50.11977554
25/02/2019,9,6207.956213,12987.69787,36793.15009,40676.89012,37290.35482,14811.83625,37816.8308996435,47000,141.1,139.9,49438,45545,125482.16,739000,25233.33333,42000,3097675,71.02924728,50.11977554
04/03/2019,10,6048.347818,12972.53473,37305.24388,40975.42677,37269.74888,14726.559,37447.7706612018,47000,155.4,140.4,49438,59927.25,121954.0525,848000,25283.33333,42000,3097675,70.98999786,40.58510099
11/03/2019,11,6004.876048,12826.49852,37442.99168,39863.83646,36743.12267,14726.559,38991.6042842294,47000,155.4,140.4,49438,59927.25,121954.0525,848000,25266.66667,42800,3097675,69.98690033,40.58510099
18/03/2019,12,5943.748853,12629.6044,36407.18555,39756.36805,35372.8905,14726.559,39004.024566532,47000,155.4,140.4,49438,59927.25,121954.0525,848000,25116.66667,42500,3097675,68.95300293,40.58510099
25/03/2019,13,5947.807228,12452.35688,37139.2149,39926.73084,35617.68282,14726.559,39001.9491665321,47000,155.4,140.4,49438,59927.25,121954.0525,848000,24875,42500,3097675,69.16054916,40.58510099
